1000
5
1.320483
1.1158 0.82098 0.5839 0.5243 0.8793
1.0637 0.77996 0.55035 0.56538 0.92987
1.011 0.74012 0.52267 0.6215 0.971
0.95947 0.70044 0.50324 0.68692 1.0024
0.91039 0.6606 0.49495 0.75501 1.0242
0.86424 0.62127 0.50105 0.82033 1.0374
0.82098 0.5839 0.5243 0.8793 1.0431
0.77996 0.55035 0.56538 0.92987 1.0432
0.74012 0.52267 0.6215 0.971 1.0396
0.70044 0.50324 0.68692 1.0024 1.0348
0.6606 0.49495 0.75501 1.0242 1.0316
0.62127 0.50105 0.82033 1.0374 1.033
0.5839 0.5243 0.8793 1.0431 1.042
0.55035 0.56538 0.92987 1.0432 1.0601
0.52267 0.6215 0.971 1.0396 1.087
0.50324 0.68692 1.0024 1.0348 1.1191
0.49495 0.75501 1.0242 1.0316 1.1498
0.50105 0.82033 1.0374 1.033 1.1715
0.5243 0.8793 1.0431 1.042 1.1793
0.56538 0.92987 1.0432 1.0601 1.173
0.6215 0.971 1.0396 1.087 1.1556
0.68692 1.0024 1.0348 1.1191 1.1315
0.75501 1.0242 1.0316 1.1498 1.1046
0.82033 1.0374 1.033 1.1715 1.0781
0.8793 1.0431 1.042 1.1793 1.0541
0.92987 1.0432 1.0601 1.173 1.0338
0.971 1.0396 1.087 1.1556 1.0172
1.0024 1.0348 1.1191 1.1315 1.0034
1.0242 1.0316 1.1498 1.1046 0.99041
1.0374 1.033 1.1715 1.0781 0.97521
1.0431 1.042 1.1793 1.0541 0.95465
1.0432 1.0601 1.173 1.0338 0.92645
1.0396 1.087 1.1556 1.0172 0.89049
1.0348 1.1191 1.1315 1.0034 0.84919
1.0316 1.1498 1.1046 0.99041 0.80637
1.033 1.1715 1.0781 0.97521 0.76582
1.042 1.1793 1.0541 0.95465 0.73058
1.0601 1.173 1.0338 0.92645 0.70297
1.087 1.1556 1.0172 0.89049 0.68457
1.1191 1.1315 1.0034 0.84919 0.67617
1.1498 1.1046 0.99041 0.80637 0.67755
1.1715 1.0781 0.97521 0.76582 0.68754
1.1793 1.0541 0.95465 0.73058 0.7043
1.173 1.0338 0.92645 0.70297 0.72584
1.1556 1.0172 0.89049 0.68457 0.75062
1.1315 1.0034 0.84919 0.67617 0.77798
1.1046 0.99041 0.80637 0.67755 0.80834
1.0781 0.97521 0.76582 0.68754 0.84297
1.0541 0.95465 0.73058 0.7043 0.88304
1.0338 0.92645 0.70297 0.72584 0.92804
1.0172 0.89049 0.68457 0.75062 0.97497
1.0034 0.84919 0.67617 0.77798 1.0197
0.99041 0.80637 0.67755 0.80834 1.0589
0.97521 0.76582 0.68754 0.84297 1.0914
0.95465 0.73058 0.7043 0.88304 1.1175
0.92645 0.70297 0.72584 0.92804 1.1386
0.89049 0.68457 0.75062 0.97497 1.1564
0.84919 0.67617 0.77798 1.0197 1.1728
0.80637 0.67755 0.80834 1.0589 1.189
0.76582 0.68754 0.84297 1.0914 1.206
0.73058 0.7043 0.88304 1.1175 1.224
0.70297 0.72584 0.92804 1.1386 1.2427
0.68457 0.75062 0.97497 1.1564 1.2614
0.67617 0.77798 1.0197 1.1728 1.2788
0.67755 0.80834 1.0589 1.189 1.2929
0.68754 0.84297 1.0914 1.206 1.3004
0.7043 0.88304 1.1175 1.224 1.2965
0.72584 0.92804 1.1386 1.2427 1.2776
0.75062 0.97497 1.1564 1.2614 1.2436
0.77798 1.0197 1.1728 1.2788 1.1979
0.80834 1.0589 1.189 1.2929 1.145
0.84297 1.0914 1.206 1.3004 1.0887
0.88304 1.1175 1.224 1.2965 1.0316
0.92804 1.1386 1.2427 1.2776 0.97516
0.97497 1.1564 1.2614 1.2436 0.92005
1.0197 1.1728 1.2788 1.1979 0.86655
1.0589 1.189 1.2929 1.145 0.81466
1.0914 1.206 1.3004 1.0887 0.76439
1.1175 1.224 1.2965 1.0316 0.71583
1.1386 1.2427 1.2776 0.97516 0.66915
1.1564 1.2614 1.2436 0.92005 0.62464
1.1728 1.2788 1.1979 0.86655 0.58271
1.189 1.2929 1.145 0.81466 0.54395
1.206 1.3004 1.0887 0.76439 0.50931
1.224 1.2965 1.0316 0.71583 0.48016
1.2427 1.2776 0.97516 0.66915 0.45851
1.2614 1.2436 0.92005 0.62464 0.44705
1.2788 1.1979 0.86655 0.58271 0.44922
1.2929 1.145 0.81466 0.54395 0.4685
1.3004 1.0887 0.76439 0.50931 0.50693
1.2965 1.0316 0.71583 0.48016 0.5631
1.2776 0.97516 0.66915 0.45851 0.63157
1.2436 0.92005 0.62464 0.44705 0.70461
1.1979 0.86655 0.58271 0.44922 0.77492
1.145 0.81466 0.54395 0.4685 0.83738
1.0887 0.76439 0.50931 0.50693 0.88929
1.0316 0.71583 0.48016 0.5631 0.92977
0.97516 0.66915 0.45851 0.63157 0.95911
0.92005 0.62464 0.44705 0.70461 0.97824
0.86655 0.58271 0.44922 0.77492 0.98844
0.81466 0.54395 0.4685 0.83738 0.9912
0.76439 0.50931 0.50693 0.88929 0.9882
0.71583 0.48016 0.5631 0.92977 0.98139
0.66915 0.45851 0.63157 0.95911 0.97306
0.62464 0.44705 0.70461 0.97824 0.96593
0.58271 0.44922 0.77492 0.98844 0.96313
0.54395 0.4685 0.83738 0.9912 0.96785
0.50931 0.50693 0.88929 0.9882 0.98258
0.48016 0.5631 0.92977 0.98139 1.0081
0.45851 0.63157 0.95911 0.97306 1.0423
0.44705 0.70461 0.97824 0.96593 1.0799
0.44922 0.77492 0.98844 0.96313 1.1134
0.4685 0.83738 0.9912 0.96785 1.1367
0.50693 0.88929 0.9882 0.98258 1.1479
0.5631 0.92977 0.98139 1.0081 1.1487
0.63157 0.95911 0.97306 1.0423 1.1427
0.70461 0.97824 0.96593 1.0799 1.1335
0.77492 0.98844 0.96313 1.1134 1.1241
0.83738 0.9912 0.96785 1.1367 1.1168
0.88929 0.9882 0.98258 1.1479 1.1126
0.92977 0.98139 1.0081 1.1487 1.1119
0.95911 0.97306 1.0423 1.1427 1.1138
0.97824 0.96593 1.0799 1.1335 1.1165
0.98844 0.96313 1.1134 1.1241 1.1172
0.9912 0.96785 1.1367 1.1168 1.1126
0.9882 0.98258 1.1479 1.1126 1.0988
0.98139 1.0081 1.1487 1.1119 1.0732
0.97306 1.0423 1.1427 1.1138 1.0361
0.96593 1.0799 1.1335 1.1165 0.99148
0.96313 1.1134 1.1241 1.1172 0.94413
0.96785 1.1367 1.1168 1.1126 0.89822
0.98258 1.1479 1.1126 1.0988 0.85646
1.0081 1.1487 1.1119 1.0732 0.8203
1.0423 1.1427 1.1138 1.0361 0.79017
1.0799 1.1335 1.1165 0.99148 0.76566
1.1134 1.1241 1.1172 0.94413 0.74571
1.1367 1.1168 1.1126 0.89822 0.72894
1.1479 1.1126 1.0988 0.85646 0.714
1.1487 1.1119 1.0732 0.8203 0.69988
1.1427 1.1138 1.0361 0.79017 0.68628
1.1335 1.1165 0.99148 0.76566 0.67374
1.1241 1.1172 0.94413 0.74571 0.66382
1.1168 1.1126 0.89822 0.72894 0.65929
1.1126 1.0988 0.85646 0.714 0.66405
1.1119 1.0732 0.8203 0.69988 0.68213
1.1138 1.0361 0.79017 0.68628 0.71561
1.1165 0.99148 0.76566 0.67374 0.76249
1.1172 0.94413 0.74571 0.66382 0.81733
1.1126 0.89822 0.72894 0.65929 0.87401
1.0988 0.85646 0.714 0.66405 0.92803
1.0732 0.8203 0.69988 0.68213 0.97707
1.0361 0.79017 0.68628 0.71561 1.0204
0.99148 0.76566 0.67374 0.76249 1.058
0.94413 0.74571 0.66382 0.81733 1.0905
0.89822 0.72894 0.65929 0.87401 1.118
0.85646 0.714 0.66405 0.92803 1.1412
0.8203 0.69988 0.68213 0.97707 1.1603
0.79017 0.68628 0.71561 1.0204 1.1757
0.76566 0.67374 0.76249 1.058 1.1881
0.74571 0.66382 0.81733 1.0905 1.1986
0.72894 0.65929 0.87401 1.118 1.2088
0.714 0.66405 0.92803 1.1412 1.2208
0.69988 0.68213 0.97707 1.1603 1.2362
0.68628 0.71561 1.0204 1.1757 1.2547
0.67374 0.76249 1.058 1.1881 1.2726
0.66382 0.81733 1.0905 1.1986 1.2835
0.65929 0.87401 1.118 1.2088 1.2812
0.66405 0.92803 1.1412 1.2208 1.263
0.68213 0.97707 1.1603 1.2362 1.2301
0.71561 1.0204 1.1757 1.2547 1.1861
0.76249 1.058 1.1881 1.2726 1.1347
0.81733 1.0905 1.1986 1.2835 1.0792
0.87401 1.118 1.2088 1.2812 1.0223
0.92803 1.1412 1.2208 1.263 0.96571
0.97707 1.1603 1.2362 1.2301 0.91083
1.0204 1.1757 1.2547 1.1861 0.8584
1.058 1.1881 1.2726 1.1347 0.80876
1.0905 1.1986 1.2835 1.0792 0.76182
1.118 1.2088 1.2812 1.0223 0.71714
1.1412 1.2208 1.263 0.96571 0.6741
1.1603 1.2362 1.2301 0.91083 0.63233
1.1757 1.2547 1.1861 0.8584 0.59212
1.1881 1.2726 1.1347 0.80876 0.55437
1.1986 1.2835 1.0792 0.76182 0.5205
1.2088 1.2812 1.0223 0.71714 0.49219
1.2208 1.263 0.96571 0.6741 0.47156
1.2362 1.2301 0.91083 0.63233 0.46136
1.2547 1.1861 0.8584 0.59212 0.46506
1.2726 1.1347 0.80876 0.55437 0.48615
1.2835 1.0792 0.76182 0.5205 0.52651
1.2812 1.0223 0.71714 0.49219 0.58418
1.263 0.96571 0.6741 0.47156 0.65303
1.2301 0.91083 0.63233 0.46136 0.72511
1.1861 0.8584 0.59212 0.46506 0.79358
1.1347 0.80876 0.55437 0.48615 0.85409
1.0792 0.76182 0.5205 0.52651 0.90456
1.0223 0.71714 0.49219 0.58418 0.94434
0.96571 0.6741 0.47156 0.65303 0.97361
0.91083 0.63233 0.46136 0.72511 0.99306
0.8584 0.59212 0.46506 0.79358 1.0038
0.80876 0.55437 0.48615 0.85409 1.0072
0.76182 0.5205 0.52651 0.90456 1.0049
0.71714 0.49219 0.58418 0.94434 0.999
0.6741 0.47156 0.65303 0.97361 0.9917
0.63233 0.46136 0.72511 0.99306 0.9858
0.59212 0.46506 0.79358 1.0038 0.98445
0.55437 0.48615 0.85409 1.0072 0.99081
0.5205 0.52651 0.90456 1.0049 1.0072
0.49219 0.58418 0.94434 0.999 1.0339
0.47156 0.65303 0.97361 0.9917 1.0682
0.46136 0.72511 0.99306 0.9858 1.104
0.46506 0.79358 1.0038 0.98445 1.1336
0.48615 0.85409 1.0072 0.99081 1.1517
0.52651 0.90456 1.0049 1.0072 1.157
0.58418 0.94434 0.999 1.0339 1.1519
0.65303 0.97361 0.9917 1.0682 1.1401
0.72511 0.99306 0.9858 1.104 1.1253
0.79358 1.0038 0.98445 1.1336 1.1106
0.85409 1.0072 0.99081 1.1517 1.0982
0.90456 1.0049 1.0072 1.157 1.0893
0.94434 0.999 1.0339 1.1519 1.0839
0.97361 0.9917 1.0682 1.1401 1.0813
0.99306 0.9858 1.104 1.1253 1.0794
1.0038 0.98445 1.1336 1.1106 1.0753
1.0072 0.99081 1.1517 1.0982 1.0654
1.0049 1.0072 1.157 1.0893 1.0461
0.999 1.0339 1.1519 1.0839 1.0159
0.9917 1.0682 1.1401 1.0813 0.97616
0.9858 1.104 1.1253 1.0794 0.93116
0.98445 1.1336 1.1106 1.0753 0.88547
0.99081 1.1517 1.0982 1.0654 0.84276
1.0072 1.157 1.0893 1.0461 0.80544
1.0339 1.1519 1.0839 1.0159 0.77487
1.0682 1.1401 1.0813 0.97616 0.75145
1.104 1.1253 1.0794 0.93116 0.73477
1.1336 1.1106 1.0753 0.88547 0.72369
1.1517 1.0982 1.0654 0.84276 0.71668
1.157 1.0893 1.0461 0.80544 0.71218
1.1519 1.0839 1.0159 0.77487 0.70904
1.1401 1.0813 0.97616 0.75145 0.70685
1.1253 1.0794 0.93116 0.73477 0.70632
1.1106 1.0753 0.88547 0.72369 0.70941
1.0982 1.0654 0.84276 0.71668 0.71938
1.0893 1.0461 0.80544 0.71218 0.74
1.0839 1.0159 0.77487 0.70904 0.77362
1.0813 0.97616 0.75145 0.70685 0.81894
1.0794 0.93116 0.73477 0.70632 0.87101
1.0753 0.88547 0.72369 0.70941 0.92397
1.0654 0.84276 0.71668 0.71938 0.97354
1.0461 0.80544 0.71218 0.74 1.0177
1.0159 0.77487 0.70904 0.77362 1.0561
0.97616 0.75145 0.70685 0.81894 1.0893
0.93116 0.73477 0.70632 0.87101 1.1182
0.88547 0.72369 0.70941 0.92397 1.1435
0.84276 0.71668 0.71938 0.97354 1.1658
0.80544 0.71218 0.74 1.0177 1.1856
0.77487 0.70904 0.77362 1.0561 1.2032
0.75145 0.70685 0.81894 1.0893 1.2191
0.73477 0.70632 0.87101 1.1182 1.2339
0.72369 0.70941 0.92397 1.1435 1.2485
0.71668 0.71938 0.97354 1.1658 1.2639
0.71218 0.74 1.0177 1.1856 1.2804
0.70904 0.77362 1.0561 1.2032 1.2958
0.70685 0.81894 1.0893 1.2191 1.305
0.70632 0.87101 1.1182 1.2339 1.3018
0.70941 0.92397 1.1435 1.2485 1.2829
0.71938 0.97354 1.1658 1.2639 1.2492
0.74 1.0177 1.1856 1.2804 1.204
0.77362 1.0561 1.2032 1.2958 1.1513
0.81894 1.0893 1.2191 1.305 1.0942
0.87101 1.1182 1.2339 1.3018 1.0352
0.92397 1.1435 1.2485 1.2829 0.97607
0.97354 1.1658 1.2639 1.2492 0.91797
1.0177 1.1856 1.2804 1.204 0.86172
1.0561 1.2032 1.2958 1.1513 0.80783
1.0893 1.2191 1.305 1.0942 0.75653
1.1182 1.2339 1.3018 1.0352 0.70783
1.1435 1.2485 1.2829 0.97607 0.66156
1.1658 1.2639 1.2492 0.91797 0.61758
1.1856 1.2804 1.204 0.86172 0.576
1.2032 1.2958 1.1513 0.80783 0.5374
1.2191 1.305 1.0942 0.75653 0.50281
1.2339 1.3018 1.0352 0.70783 0.47363
1.2485 1.2829 0.97607 0.66156 0.45175
1.2639 1.2492 0.91797 0.61758 0.43972
1.2804 1.204 0.86172 0.576 0.44092
1.2958 1.1513 0.80783 0.5374 0.45914
1.305 1.0942 0.75653 0.50281 0.49708
1.3018 1.0352 0.70783 0.47363 0.55386
1.2829 0.97607 0.66156 0.45175 0.62377
1.2492 0.91797 0.61758 0.43972 0.69821
1.204 0.86172 0.576 0.44092 0.76924
1.1513 0.80783 0.5374 0.45914 0.83169
1.0942 0.75653 0.50281 0.49708 0.88314
1.0352 0.70783 0.47363 0.55386 0.92302
0.97607 0.66156 0.45175 0.62377 0.95179
0.91797 0.61758 0.43972 0.69821 0.9704
0.86172 0.576 0.44092 0.76924 0.98013
0.80783 0.5374 0.45914 0.83169 0.98246
0.75653 0.50281 0.49708 0.88314 0.97906
0.70783 0.47363 0.55386 0.92302 0.97184
0.66156 0.45175 0.62377 0.95179 0.96302
0.61758 0.43972 0.69821 0.9704 0.95527
0.576 0.44092 0.76924 0.98013 0.95172
0.5374 0.45914 0.83169 0.98246 0.95567
0.50281 0.49708 0.88314 0.97906 0.96985
0.47363 0.55386 0.92302 0.97184 0.99523
0.45175 0.62377 0.95179 0.96302 1.0298
0.43972 0.69821 0.9704 0.95527 1.0683
0.44092 0.76924 0.98013 0.95172 1.1033
0.45914 0.83169 0.98246 0.95567 1.1288
0.49708 0.88314 0.97906 0.96985 1.1426
0.55386 0.92302 0.97184 0.99523 1.1464
0.62377 0.95179 0.96302 1.0298 1.1434
0.69821 0.9704 0.95527 1.0683 1.1372
0.76924 0.98013 0.95172 1.1033 1.1307
0.83169 0.98246 0.95567 1.1288 1.1261
0.88314 0.97906 0.96985 1.1426 1.1245
0.92302 0.97184 0.99523 1.1464 1.1262
0.95179 0.96302 1.0298 1.1434 1.1304
0.9704 0.95527 1.0683 1.1372 1.1354
0.98013 0.95172 1.1033 1.1307 1.1385
0.98246 0.95567 1.1288 1.1261 1.1365
0.97906 0.96985 1.1426 1.1245 1.1253
0.97184 0.99523 1.1464 1.1262 1.1019
0.96302 1.0298 1.1434 1.1304 1.0663
0.95527 1.0683 1.1372 1.1354 1.022
0.95172 1.1033 1.1307 1.1385 0.97404
0.95567 1.1288 1.1261 1.1365 0.92672
0.96985 1.1426 1.1245 1.1253 0.88288
0.99523 1.1464 1.1262 1.1019 0.84402
1.0298 1.1434 1.1304 1.0663 0.81058
1.0683 1.1372 1.1354 1.022 0.78217
1.1033 1.1307 1.1385 0.97404 0.75782
1.1288 1.1261 1.1365 0.92672 0.73625
1.1426 1.1245 1.1253 0.88288 0.71623
1.1464 1.1262 1.1019 0.84402 0.69689
1.1434 1.1304 1.0663 0.81058 0.67796
1.1307 1.1385 0.97404 0.75782 0.64422
1.1261 1.1365 0.92672 0.73625 0.63323
1.1245 1.1253 0.88288 0.71623 0.63059
1.1262 1.1019 0.84402 0.69689 0.64055
1.1304 1.0663 0.81058 0.67796 0.66631
1.1354 1.022 0.78217 0.65995 0.70772
1.1385 0.97404 0.75782 0.64422 0.76059
1.1365 0.92672 0.73625 0.63323 0.81869
1.1253 0.88288 0.71623 0.63059 0.87652
1.1019 0.84402 0.69689 0.64055 0.93055
1.0663 0.81058 0.67796 0.66631 0.97911
1.022 0.78217 0.65995 0.70772 1.0217
0.97404 0.75782 0.64422 0.76059 1.0583
0.92672 0.73625 0.63323 0.81869 1.0893
0.88288 0.71623 0.63059 0.87652 1.1147
0.84402 0.69689 0.64055 0.93055 1.1351
0.81058 0.67796 0.66631 0.97911 1.1507
0.78217 0.65995 0.70772 1.0217 1.1624
0.75782 0.64422 0.76059 1.0583 1.171
0.73625 0.63323 0.81869 1.0893 1.1784
0.71623 0.63059 0.87652 1.1147 1.1868
0.69689 0.64055 0.93055 1.1351 1.1985
0.67796 0.66631 0.97911 1.1507 1.215
0.65995 0.70772 1.0217 1.1624 1.2354
0.64422 0.76059 1.0583 1.171 1.2551
0.63323 0.81869 1.0893 1.1784 1.2672
0.63059 0.87652 1.1147 1.1868 1.2657
0.64055 0.93055 1.1351 1.1985 1.2483
0.66631 0.97911 1.1507 1.215 1.2163
0.70772 1.0217 1.1624 1.2354 1.1735
0.76059 1.0583 1.171 1.2551 1.1237
0.81869 1.0893 1.1784 1.2672 1.0703
0.87652 1.1147 1.1868 1.2657 1.0159
0.93055 1.1351 1.1985 1.2483 0.9624
0.97911 1.1507 1.215 1.2163 0.91102
1.0217 1.1624 1.2354 1.1735 0.86243
1.0583 1.171 1.2551 1.1237 0.81674
1.0893 1.1784 1.2672 1.0703 0.77354
1.1147 1.1868 1.2657 1.0159 0.73198
1.1351 1.1985 1.2483 0.9624 0.69118
1.1507 1.215 1.2163 0.91102 0.65075
1.1624 1.2354 1.1735 0.86243 0.61115
1.171 1.2551 1.1237 0.81674 0.57364
1.1784 1.2672 1.0703 0.77354 0.5399
1.1868 1.2657 1.0159 0.73198 0.51185
1.1985 1.2483 0.9624 0.69118 0.49177
1.215 1.2163 0.91102 0.65075 0.4825
1.2354 1.1735 0.86243 0.61115 0.48739
1.2551 1.1237 0.81674 0.57364 0.50955
1.2672 1.0703 0.77354 0.5399 0.55013
1.2657 1.0159 0.73198 0.51185 0.6067
1.2483 0.9624 0.69118 0.49177 0.67336
1.2163 0.91102 0.65075 0.4825 0.74299
1.1735 0.86243 0.61115 0.48739 0.8096
1.1237 0.81674 0.57364 0.50955 0.86929
1.0703 0.77354 0.5399 0.55013 0.91999
1.0159 0.73198 0.51185 0.6067 0.9608
0.9624 0.69118 0.49177 0.67336 0.99155
0.91102 0.65075 0.4825 0.74299 1.0127
0.86243 0.61115 0.48739 0.8096 1.0251
0.81674 0.57364 0.50955 0.86929 1.0301
0.77354 0.5399 0.55013 0.91999 1.0293
0.73198 0.51185 0.6067 0.9608 1.0249
0.69118 0.49177 0.67336 0.99155 1.0191
0.65075 0.4825 0.74299 1.0127 1.0148
